business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,Notes
U001,0100012638,99 CE associates,2020-04-30,2020.0,1930790852.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,58391.22,20200416.0,NAA8,1930790852.0,1,
U001,0200752302,KROGER in,2020-03-27,2020.0,1930641692.0,2020-03-13,20200312,20200313,2020-03-28,USD,RV,1.0,,14155.82,20200313.0,NAA8,1930641692.0,1,
U001,0100031704,DELHAIZE foundation,2020-03-23,2020.0,1930621187.0,2020-03-09,20200308,20200309,2020-03-24,USD,RV,1.0,,58973.63,20200309.0,NAA8,1930621187.0,1,
U001,0200794332,COST associates,2020-05-09,2020.0,1930817914.0,2020-04-24,20200422,20200424,2020-05-09,USD,RV,1.0,,8793.09,20200424.0,NAAX,1930817914.0,1,
U001,0200769623,WAL-MAR corp,2020-04-15,2020.0,1930710171.0,2020-03-30,20200328,20200330,2020-04-14,USD,RV,1.0,,13265.24,20200330.0,NAH4,1930710171.0,1,
U001,0200148860,DOLLA ,2020-03-18,2020.0,1930580099.0,2020-03-04,20200302,20200304,2020-03-19,USD,RV,1.0,,15202.05,20200304.0,NAA8,1930580099.0,1,
CA02,0140104249,SOB corp,2020-04-08,2020.0,2960623635.0,2020-03-25,20200325,20200325,2020-04-12,CAD,RV,1.0,,50597.28,20200402.0,CA10,2960623635.0,1,
U001,0200780383,MEIJ systems,2020-05-06,2020.0,1930823020.0,2020-04-23,20200424,20200423,2020-05-08,USD,RV,1.0,,34296.86,20200423.0,NAA8,1930823020.0,1,
U001,200418007,AM ,2020-05-19,2020.0,1930854920.0,2020-05-05,20200503,20200505,2020-05-20,USD,RV,1.0,,43590.52,20200505.0,NAA8,1930854920.0,1,
U001,0200769623,WAL-MAR corp,2020-05-08,2020.0,1930800899.0,2020-04-20,20200420,20200420,2020-05-05,USD,RV,1.0,,10409.8,20200420.0,NAH4,1930800899.0,1,
U001,200769623,WAL-MAR corporation,2020-05-30,2020.0,1930881128.0,2020-05-10,20200508,20200510,2020-05-25,USD,RV,1.0,,53326.6,20200510.0,NAH4,1930881128.0,1,
U001,0200705089,JETR trust,2020-04-17,2020.0,1930731178.0,2020-04-02,20200401,20200402,2020-04-17,USD,RV,1.0,,12281.07,20200402.0,NAA8,1930731178.0,1,
U001,0200519201,KROGE systems,2020-05-08,2020.0,1930842365.0,2020-04-30,20200430,20200430,2020-05-15,USD,RV,1.0,,5786.59,20200430.0,NAA8,1930842365.0,1,
CA02,0140104429,COSTCO us,2020-03-18,2020.0,2960619823.0,2020-03-09,20200309,20200309,2020-03-19,CAD,RV,1.0,,44132.74,20200309.0,CA10,2960619823.0,1,
U001,0200769623,WAL-MAR us,2020-05-12,2020.0,1930815024.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,62456.32,20200423.0,NAH4,1930815024.0,1,
U001,0200526831,PERISH in,2020-05-20,2020.0,1930862428.0,2020-05-05,20200506,20200505,2020-05-20,USD,RV,1.0,,75727.64,20200505.0,NAA8,1930862428.0,1,
U001,0200782669,SYGMA co,2020-03-17,2020.0,1930608172.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,268.15,20200306.0,NAA8,1930608172.0,1,
U001,0200769623,WAL-MAR co,2020-04-09,2020.0,1930675251.0,2020-03-22,20200320,20200322,2020-04-06,USD,RV,1.0,,30938.22,20200322.0,NAH4,1930675251.0,1,
U001,0200726979,BJ'S  in,2020-03-16,2020.0,1930593111.0,2020-03-02,20200302,20200302,2020-03-17,USD,RV,1.0,,1533.66,20200302.0,NAA8,1930593111.0,1,
U001,0200769623,WAL-MAR systems,2020-05-13,2020.0,1930814729.0,2020-04-24,20200422,20200424,2020-05-09,USD,RV,1.0,,13108.18,20200424.0,NAH4,1930814729.0,1,
U001,0200762301,C&S WH us,2020-05-01,2020.0,1930793544.0,2020-04-17,20200416,20200417,2020-05-02,USD,RV,1.0,,105367.98,20200417.0,NAC6,1930793544.0,1,
U001,0200759878,SA associates,2020-05-10,2020.0,1930827470.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,114083.06,20200426.0,NAH4,1930827470.0,1,
U001,0200416837,DEC associates,2020-06-02,2020.0,1930857737.0,2020-05-05,20200505,20200505,2020-05-24,USD,RV,1.0,,917.5,20200501.0,NAM4,1930857737.0,1,
U001,0200795490,HY -  foundation,2020-05-11,2020.0,1930593312.0,2020-03-02,20200303,20200302,2020-05-06,USD,RV,1.0,,37801.19,20200302.0,NAGD,1930593312.0,1,
U001,0200769623,WAL-MAR corporation,2020-04-30,2020.0,1930778938.0,2020-04-12,20200411,20200412,2020-04-27,USD,RV,1.0,,6611.97,20200412.0,NAH4,1930778938.0,1,
U001,0200777735,NASH  corp,2020-03-19,2020.0,1930607058.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,23775.67,20200305.0,NAA8,1930607058.0,1,
U001,0200769623,WAL-MAR co,2020-04-18,2020.0,1930724768.0,2020-04-02,20200331,20200402,2020-04-17,USD,RV,1.0,,63651.01,20200402.0,NAH4,1930724768.0,1,
U001,0200769623,WAL-MAR ,2020-05-12,2020.0,1930819447.0,2020-04-24,20200423,20200424,2020-05-09,USD,RV,1.0,,3188.81,20200424.0,NAH4,1930819447.0,1,
U001,0200726979,BJ'S  corporation,2020-05-12,2020.0,1930833439.0,2020-04-30,20200428,20200430,2020-05-15,USD,RV,1.0,,39395.1,20200430.0,NAA8,1930833439.0,1,
U001,0200769623,WAL-MAR in,2020-03-26,2020.0,1930607445.0,2020-03-07,20200305,20200307,2020-03-22,USD,RV,1.0,,16960.85,20200307.0,NAH4,1930607445.0,1,
U001,0200784489,GE ,2020-04-10,2020.0,1930706353.0,2020-03-26,20200326,20200326,2020-04-10,USD,RV,1.0,,34802.21,20200326.0,NAA8,1930706353.0,1,
U001,0200714710,SYSCO  llc,2020-04-01,2020.0,1930672971.0,2020-03-19,20200319,20200319,2020-04-03,USD,RV,1.0,,14936.51,20200319.0,NAA8,1930672971.0,1,
U001,0200707822,PUBLI us,2020-04-02,2020.0,1930671046.0,2020-03-18,20200319,20200318,2020-04-02,USD,RV,1.0,,41890.06,20200318.0,NAA8,1930671046.0,1,
U001,0200769623,WAL-MAR associates,2020-04-12,2020.0,1930699766.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,6540.07,20200325.0,NAH4,1930699766.0,1,
U001,0200761734,H E BUT in,2020-05-14,2020.0,1930830964.0,2020-04-28,20200429,20200428,2020-05-13,USD,RV,1.0,,75947.1,20200428.0,NAA8,1930830964.0,1,
U001,0200337148,COAS us,2020-04-01,2020.0,1930671034.0,2020-03-18,20200319,20200318,2020-04-02,USD,RV,1.0,,41482.11,20200318.0,NAA8,1930671034.0,1,
U001,0200707822,PUBLI in,2020-04-07,2020.0,1930713423.0,2020-03-27,20200327,20200327,2020-04-11,USD,RV,1.0,,97499.07,20200327.0,NAA8,1930713423.0,1,
U001,0200769623,WAL-MAR in,2020-04-08,2020.0,1930669702.0,2020-03-20,20200318,20200320,2020-04-04,USD,RV,1.0,,73539.9,20200320.0,NAH4,1930669702.0,1,
U001,0200353024,DECA associates,2020-04-27,2020.0,1930810558.0,2020-04-22,20200422,20200422,2020-04-26,USD,RV,1.0,,530.77,20200416.0,NAM2,1930810558.0,1,
CA02,0140104440,SO llc,2020-03-28,2020.0,2960622903.0,2020-03-20,20200320,20200320,2020-04-02,CAD,RV,1.0,,143850.73,20200323.0,CA10,2960622903.0,1,
U001,0200762301,C&S WH systems,2020-04-29,2020.0,1930782585.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,8953.61,20200415.0,NAC6,1930782585.0,1,
U001,0200769623,WAL-MAR ,2020-03-29,2020.0,1930630100.0,2020-03-10,20200310,20200310,2020-03-25,USD,RV,1.0,,43624.38,20200310.0,NAH4,1930630100.0,1,
CA02,0140104240,FEDER systems,2020-04-21,2020.0,2960626222.0,2020-04-03,20200403,20200403,2020-04-22,CAD,RV,1.0,,174378.71,20200412.0,CA10,2960626222.0,1,
U001,0200769623,WAL-MAR in,2020-05-15,2020.0,1930827916.0,2020-04-26,20200425,20200426,2020-05-11,USD,RV,1.0,,14061.97,20200426.0,NAH4,1930827916.0,1,
U001,0200723794,MID MO in,2020-04-06,2020.0,1930684797.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,111981.31,20200323.0,NAA8,1930684797.0,1,
U001,0200769623,WAL-MAR corporation,2020-05-14,2020.0,1930828108.0,2020-04-26,20200426,20200426,2020-05-11,USD,RV,1.0,,1329.23,20200426.0,NAH4,1930828108.0,1,
U001,0200704045,RA corp,2020-06-19,2020.0,1930738294.0,2020-04-02,20200403,20200402,2020-06-06,USD,RV,1.0,,20247.87,20200402.0,NAGD,1930738294.0,1,
U001,0200769623,WAL-MAR ,2020-05-28,2020.0,1930882790.0,2020-05-11,20200509,20200511,2020-05-26,USD,RV,1.0,,258.86,20200511.0,NAH4,1930882790.0,1,
U001,0200780383,MEIJ corporation,2020-03-23,2020.0,1930627221.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,2943.37,20200309.0,NAA8,1930627221.0,1,
U001,0200762301,C&S WH foundation,2020-03-27,2020.0,1930619326.0,2020-03-12,20200307,20200312,2020-03-27,USD,RV,1.0,,4547.6,20200312.0,NAC6,1930619326.0,1,
U001,0200769623,WAL-MAR trust,2020-04-25,2020.0,1930751313.0,2020-04-07,20200405,20200407,2020-04-22,USD,RV,1.0,,661.11,20200407.0,NAH4,1930751313.0,1,
U001,0200759878,SA systems,2020-03-19,2020.0,1930608239.0,2020-03-06,20200305,20200306,2020-03-21,USD,RV,1.0,,13789.99,20200306.0,NAH4,1930608239.0,1,
U001,0200559683,JACMAR us,2020-04-10,2020.0,1930598971.0,2020-03-04,20200304,20200304,2020-04-05,USD,RV,1.0,,31946.26,20200304.0,NA32,1930598971.0,1,
U001,0200345943,LIPA trust,2020-04-13,2020.0,1930725842.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,28254.82,20200401.0,NAA8,1930725842.0,1,
U001,0200794332,COST ,2020-04-16,2020.0,1930731206.0,2020-04-01,20200401,20200401,2020-04-16,USD,RV,1.0,,8034.94,20200401.0,NAAX,1930731206.0,1,
U001,0200418007,AM co,2020-04-21,2020.0,1930753477.0,2020-04-07,20200406,20200407,2020-04-22,USD,RV,1.0,,36957.92,20200407.0,NAA8,1930753477.0,1,
U001,0200769623,WAL-MAR associates,2020-05-02,2020.0,1930783000.0,2020-04-14,20200414,20200414,2020-04-29,USD,RV,1.0,,104309.24,20200414.0,NAH4,1930783000.0,1,
U001,0200974851,RESTA llc,2020-04-27,2020.0,1930781296.0,2020-04-13,20200413,20200413,2020-04-28,USD,RV,1.0,,4475.46,20200413.0,NAA8,1930781296.0,1,
U001,CCU013,KRAFT F in,2020-01-20,2020.0,1930616939.0,2020-03-10,20200306,20200310,2020-03-10,USD,RV,1.0,,928.6,20200310.0,NAX2,1930616939.0,1,
U001,0200772595,SAFEW llc,2020-04-16,2020.0,1930723553.0,2020-04-01,20200331,20200401,2020-04-16,USD,RV,1.0,,24090.59,20200401.0,NAA8,1930723553.0,1,
U001,0200455322,PEA co,2020-04-18,2020.0,1930706511.0,2020-03-27,20200326,20200327,2020-04-26,USD,RV,1.0,,70999.18,20200327.0,NAD5,1930706511.0,1,
U001,0200706844,WINC trust,2020-04-03,2020.0,1930663071.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,2168.31,20200319.0,NAA8,1930663071.0,1,
U001,0200760666,KEHE  llc,2020-03-29,2020.0,1930659784.0,2020-03-21,20200317,20200321,2020-04-05,USD,RV,1.0,,5289.87,20200321.0,NAA8,1930659784.0,1,
U001,0200769623,WAL-MAR associates,2020-04-23,2020.0,1930747838.0,2020-04-04,20200404,20200404,2020-04-19,USD,RV,1.0,,57514.56,20200404.0,NAH4,1930747838.0,1,
U001,0200782001,GORDO systems,2020-04-22,2020.0,1930623283.0,2020-03-09,20200309,20200309,2020-04-09,USD,RV,1.0,,7241.01,20200309.0,NA3B,1930623283.0,1,
U001,0200748108,KROGER in,2020-04-21,2020.0,1930759191.0,2020-04-07,20200407,20200407,2020-04-22,USD,RV,1.0,,35065.39,20200407.0,NAA8,1930759191.0,1,
U001,0200726979,BJ'S  systems,2020-04-07,2020.0,1930685818.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,638.12,20200323.0,NAA8,1930685818.0,1,
U001,0200230690,DECA co,2020-06-01,2020.0,1930856989.0,2020-05-05,20200505,20200505,2020-05-24,USD,RV,1.0,,2170.74,20200501.0,NAM4,1930856989.0,1,
U001,0200529372,GHC  in,2020-06-03,2020.0,1930578952.0,2020-02-29,20200227,20200229,2020-05-04,USD,RV,1.0,,91399.26,20200229.0,NAGD,1930578952.0,1,
U001,0200974851,RESTA ,2020-03-26,2020.0,1930607410.0,2020-03-05,20200305,20200305,2020-03-25,USD,RV,1.0,,345.65,20200305.0,NAD1,1930607410.0,1,
CA02,0140105847,GORDON F ,2020-03-20,2020.0,2960619331.0,2020-03-09,20200309,20200309,2020-03-22,CAD,RV,1.0,,26963.9,20200312.0,CA10,2960619331.0,1,
U001,0200769623,WAL-MAR corporation,2020-05-03,2020.0,1930782778.0,2020-04-15,20200414,20200415,2020-04-30,USD,RV,1.0,,34065.54,20200415.0,NAH4,1930782778.0,1,
U001,0200726979,BJ'S  corporation,2020-05-07,2020.0,1930809947.0,2020-04-22,20200421,20200422,2020-05-07,USD,RV,1.0,,221.6,20200422.0,NAA8,1930809947.0,1,
U001,0200592182,DECA associates,2020-03-12,2020.0,1930624436.0,2020-03-09,20200309,20200309,2020-03-11,USD,RV,1.0,,4712.28,20200301.0,NAM2,1930624436.0,1,
U001,0200759878,SA systems,2020-04-05,2020.0,1930683796.0,2020-03-22,20200321,20200322,2020-04-06,USD,RV,1.0,,13735.8,20200322.0,NAH4,1930683796.0,1,
U001,0200701040,SOUTHE co,2020-04-11,2020.0,1930704147.0,2020-03-31,20200330,20200331,2020-04-15,USD,RV,1.0,,14350.73,20200331.0,NAA8,1930704147.0,1,
U001,0200769623,WAL-MAR trust,2020-05-06,2020.0,1930796480.0,2020-04-18,20200416,20200418,2020-05-03,USD,RV,1.0,,49177.25,20200418.0,NAH4,1930796480.0,1,
U001,0200782001,GORDO llc,2020-04-03,2020.0,1930670506.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,17208.32,20200318.0,NAA8,1930670506.0,1,
U001,0200769623,WAL-MAR ,2020-03-22,2020.0,1930599403.0,2020-03-04,20200304,20200304,2020-03-19,USD,RV,1.0,,22845.79,20200304.0,NAH4,1930599403.0,1,
U001,0200756072,REINHA corporation,2020-04-07,2020.0,1930688867.0,2020-03-25,20200323,20200325,2020-04-09,USD,RV,1.0,,38510.43,20200325.0,NAA8,1930688867.0,1,
U001,200769623,WAL-MAR in,2020-04-27,2020.0,1930756630.0,2020-04-08,20200406,20200408,2020-04-23,USD,RV,1.0,,63620.98,20200408.0,NAH4,1930756630.0,1,
U001,0200706844,WINC corporation,2020-03-19,2020.0,1930595748.0,2020-03-04,20200303,20200304,2020-03-19,USD,RV,1.0,,5841.72,20200304.0,NAA8,1930595748.0,1,
U001,0200416837,DEC foundation,2020-04-27,2020.0,1930811841.0,2020-04-22,20200422,20200422,2020-04-26,USD,RV,1.0,,10894.7,20200416.0,NAM2,1930811841.0,1,
U001,0200769623,WAL-MAR in,2020-04-20,2020.0,1930748907.0,2020-04-05,20200404,20200405,2020-04-20,USD,RV,1.0,,245.02,20200405.0,NAH4,1930748907.0,1,
U001,0100030250,QUESO corporation,2020-05-08,2020.0,1930833918.0,2020-04-30,20200428,20200430,2020-05-10,USD,RV,1.0,,33333.3,20200430.0,NA10,1930833918.0,1,
U001,0200769623,WAL-MAR systems,2020-04-16,2020.0,1930711285.0,2020-03-28,20200327,20200328,2020-04-12,USD,RV,1.0,,61434.22,20200328.0,NAH4,1930711285.0,1,
U001,0200769623,WAL-MAR foundation,2020-05-25,2020.0,1930848877.0,2020-05-07,20200502,20200507,2020-05-22,USD,RV,1.0,,22313.54,20200507.0,NAH4,1930848877.0,1,
U001,0200759878,SA in,2020-04-29,2020.0,1930794075.0,2020-04-16,20200416,20200416,2020-05-01,USD,RV,1.0,,18836.95,20200416.0,NAH4,1930794075.0,1,
U001,0200769623,WAL-MAR in,2020-05-21,2020.0,1930851253.0,2020-05-03,20200502,20200503,2020-05-18,USD,RV,1.0,,28148.88,20200503.0,NAH4,1930851253.0,1,
U001,0200769623,WAL-MAR trust,2020-04-18,2020.0,1930717035.0,2020-03-29,20200328,20200329,2020-04-13,USD,RV,1.0,,71114.85,20200329.0,NAH4,1930717035.0,1,
U001,0200772670,ASSOCIAT llc,2020-04-28,2020.0,1930787583.0,2020-04-14,20200414,20200414,2020-04-29,USD,RV,1.0,,84180.24,20200414.0,NAU5,1930787583.0,1,
U001,0200744019,TARG co,2020-05-09,2020.0,1930823518.0,2020-04-25,20200424,20200425,2020-05-10,USD,RV,1.0,,17006.66,20200425.0,NAA8,1930823518.0,1,
U001,0200769623,WAL-MAR us,2020-04-21,2020.0,1930740843.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,24884.42,20200404.0,NAH4,1930740843.0,1,
U001,0200759878,SA foundation,2020-05-11,2020.0,1930829568.0,2020-04-28,20200427,20200428,2020-05-13,USD,RV,1.0,,29432.49,20200428.0,NAH4,1930829568.0,1,
U001,0200759878,SA in,2020-04-15,2020.0,1930715893.0,2020-04-01,20200328,20200401,2020-04-16,USD,RV,1.0,,23036.74,20200401.0,NAH4,1930715893.0,1,
U001,0200759878,SA co,2020-03-17,2020.0,1930603130.0,2020-03-05,20200304,20200305,2020-03-20,USD,RV,1.0,,18654.75,20200305.0,NAH4,1930603130.0,1,
U001,0200418007,AM corp,2020-05-18,2020.0,1930843010.0,2020-05-04,20200504,20200504,2020-05-19,USD,RV,1.0,,11821.22,20200504.0,NAA8,1930843010.0,1,
U001,0200731999,UNITED  foundation,2020-04-30,2020.0,1930782841.0,2020-04-16,20200414,20200416,2020-05-01,USD,RV,1.0,,46482.39,20200416.0,NAA8,1930782841.0,1,
U001,0200230690,DECA in,2020-05-02,2020.0,1930738182.0,2020-04-03,20200403,20200403,2020-04-24,USD,RV,1.0,,651.72,20200401.0,NAM4,1930738182.0,1,
U001,0200762301,C&S WH corp,2020-06-08,2020.0,1930598207.0,2020-03-05,20200303,20200305,2020-05-09,USD,RV,1.0,,8236.76,20200305.0,NAGD,1930598207.0,1,
U001,0200769623,WAL-MAR systems,2020-04-07,2020.0,1930661717.0,2020-03-19,20200317,20200319,2020-04-03,USD,RV,1.0,,70141.12,20200319.0,NAH4,1930661717.0,1,
U001,0200780849,LAUREL co,2020-05-22,2020.0,1930872392.0,2020-05-07,20200507,20200507,2020-05-22,USD,RV,1.0,,25670.74,20200507.0,NAA8,1930872392.0,1,
U001,0200769623,WAL-MAR us,2020-05-14,2020.0,1930819702.0,2020-04-25,20200423,20200425,2020-05-10,USD,RV,1.0,,56061.12,20200425.0,NAH4,1930819702.0,1,
U001,0200769623,WAL-MAR llc,2020-04-07,2020.0,1930690799.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,12829.01,20200324.0,NAH4,1930690799.0,1,
U001,0200803720,DEC ,2020-04-12,2020.0,1930772744.0,2020-04-10,20200410,20200410,2020-04-11,USD,RV,1.0,,9054.63,20200401.0,NAM2,1930772744.0,1,
U001,0100031704,DELHAIZE corp,2020-05-11,2020.0,1930829029.0,2020-04-27,20200427,20200427,2020-05-12,USD,RV,1.0,,38973.15,20200427.0,NAA8,1930829029.0,1,
U001,0100031704,DELHAIZE ,2020-03-25,2020.0,1930638572.0,2020-03-11,20200311,20200311,2020-03-26,USD,RV,1.0,,117364.66,20200311.0,NAA8,1930638572.0,1,
U001,0100031704,DELHAIZE corp,2020-04-07,2020.0,1930690071.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,93586.46,20200324.0,NAA8,1930690071.0,1,
U001,0200762301,C&S WH in,2020-04-02,2020.0,1930664098.0,2020-03-18,20200317,20200318,2020-04-02,USD,RV,1.0,,24106.15,20200318.0,NAC6,1930664098.0,1,
U001,0200776463,KROGE systems,2020-04-22,2020.0,1930768019.0,2020-04-08,20200409,20200408,2020-04-23,USD,RV,1.0,,10405.97,20200408.0,NAA8,1930768019.0,1,
U001,0200769623,WAL-MAR in,2020-04-21,2020.0,1930732628.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,49404.46,20200402.0,NAH4,1930732628.0,1,
U001,0200466603,SMITH'S systems,2020-03-23,2020.0,1930624001.0,2020-03-09,20200309,20200309,2020-03-24,USD,RV,1.0,,138850.61,20200309.0,NAA8,1930624001.0,1,
U001,0200704045,RA trust,2020-04-16,2020.0,1930738292.0,2020-04-03,20200403,20200403,2020-04-18,USD,RV,1.0,,19436.3,20200403.0,NAA8,1930738292.0,1,
U001,0200900212,CASEY foundation,2020-04-30,2020.0,1930789278.0,2020-04-15,20200415,20200415,2020-04-30,USD,RV,1.0,,2491.0,20200415.0,NAA8,1930789278.0,1,
U001,0200761734,H E BUT foundation,2020-04-21,2020.0,1930752120.0,2020-04-06,20200405,20200406,2020-04-21,USD,RV,1.0,,112447.88,20200406.0,NAA8,1930752120.0,1,
U001,0200769623,WAL-MAR ,2020-05-26,2020.0,1930875846.0,2020-05-08,20200507,20200508,2020-05-23,USD,RV,1.0,,13281.18,20200508.0,NAH4,1930875846.0,1,
CA02,0140104225,SAVE-ON- co,2020-04-23,2020.0,2960629311.0,2020-04-17,20200417,20200417,2020-04-27,CAD,RV,1.0,,105445.46,20200417.0,CA10,2960629311.0,1,
U001,0200974851,RESTA in,2020-04-02,2020.0,1930667023.0,2020-03-18,20200318,20200318,2020-04-02,USD,RV,1.0,,1997.42,20200318.0,NAA8,1930667023.0,1,
U001,0200418007,AM in,2020-05-06,2020.0,1930804348.0,2020-04-21,20200420,20200421,2020-05-06,USD,RV,1.0,,190366.34,20200421.0,NAA8,1930804348.0,1,
U001,0200526831,PERISH co,2020-05-10,2020.0,1930823278.0,2020-04-25,20200424,20200425,2020-05-10,USD,RV,1.0,,110901.84,20200425.0,NAA8,1930823278.0,1,
U001,0200769623,WAL-MAR systems,2020-05-24,2020.0,1930852917.0,2020-05-05,20200502,20200505,2020-05-20,USD,RV,1.0,,6532.6,20200505.0,NAH4,1930852917.0,1,
U001,0140049310,H T  foundation,2020-03-24,2020.0,1930632492.0,2020-03-10,20200310,20200310,2020-03-25,USD,RV,1.0,,23810.02,20200310.0,NAA8,1930632492.0,1,
U001,0200790107,ROU associates,2020-05-08,2020.0,1930816258.0,2020-04-23,20200422,20200423,2020-05-08,USD,RV,1.0,,50128.49,20200423.0,NAC6,1930816258.0,1,
U001,0200803720,DEC llc,2020-04-16,2020.0,1930690326.0,2020-03-24,20200324,20200324,2020-04-08,USD,RV,1.0,,286.2,20200316.0,NAM4,1930690326.0,1,
U001,0200769623,WAL-MAR us,2020-05-18,2020.0,1930838491.0,2020-05-01,20200429,20200501,2020-05-16,USD,RV,1.0,,6719.58,20200501.0,NAH4,1930838491.0,1,
U001,0200769623,WAL-MAR trust,2020-04-20,2020.0,1930741786.0,2020-04-04,20200403,20200404,2020-04-19,USD,RV,1.0,,1991.84,20200404.0,NAH4,1930741786.0,1,
U001,0200726979,BJ'S  corp,2020-04-07,2020.0,1930705244.0,2020-03-24,20200326,20200324,2020-04-08,USD,RV,1.0,,3131.78,20200324.0,NAA8,1930705244.0,1,
U001,0200769623,WAL-MAR in,2020-03-23,2020.0,1930604269.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,34450.17,20200305.0,NAH4,1930604269.0,1,
U001,0200769623,WAL-MAR foundation,2020-04-16,2020.0,1930717764.0,2020-03-29,20200329,20200329,2020-04-13,USD,RV,1.0,,17427.73,20200329.0,NAH4,1930717764.0,1,
U001,0200769623,WAL-MAR foundation,2020-03-20,2020.0,1930580897.0,2020-03-01,20200229,20200301,2020-03-16,USD,RV,1.0,,45330.19,20200301.0,NAH4,1930580897.0,1,
U001,0200769623,WAL-MAR trust,2020-03-31,2020.0,1930652917.0,2020-03-15,20200314,20200315,2020-03-30,USD,RV,1.0,,32.36,20200315.0,NAH4,1930652917.0,1,
U001,0200769623,WAL-MAR associates,2020-04-02,2020.0,1930646589.0,2020-03-14,20200313,20200314,2020-03-29,USD,RV,1.0,,3052.23,20200314.0,NAH4,1930646589.0,1,
U001,0200769623,WAL-MAR llc,2020-05-08,2020.0,1930796478.0,2020-04-18,20200416,20200418,2020-05-03,USD,RV,1.0,,1898.2,20200418.0,NAH4,1930796478.0,1,
U001,0200555117,BURR co,2020-04-25,2020.0,1930768915.0,2020-04-11,20200409,20200411,2020-04-26,USD,RV,1.0,,84489.24,20200411.0,NAA8,1930768915.0,1,
U001,0200148860,DOLLA corp,2020-03-20,2020.0,1930605650.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,15298.95,20200305.0,NAA8,1930605650.0,1,
U001,0200014556,ALBER us,2020-06-11,2020.0,1930627734.0,2020-03-11,20200309,20200311,2020-05-15,USD,RV,1.0,,7677.77,20200311.0,NAGD,1930627734.0,1,
U001,0200769623,WAL-MAR us,2020-04-08,2020.0,1930700317.0,2020-03-25,20200325,20200325,2020-04-09,USD,RV,1.0,,1494.09,20200325.0,NAH4,1930700317.0,1,
U001,200769623,WAL-MAR systems,2020-04-06,2020.0,1930685484.0,2020-03-23,20200322,20200323,2020-04-07,USD,RV,1.0,,1329.23,20200323.0,NAH4,1930685484.0,1,
U001,0200416837,DEC us,2020-04-03,2020.0,1930600123.0,2020-03-04,20200304,20200304,2020-03-24,USD,RV,1.0,,3104.22,20200301.0,NAM4,1930600123.0,1,
U001,0200706844,WINC corporation,2020-03-19,2020.0,1930605721.0,2020-03-05,20200305,20200305,2020-03-20,USD,RV,1.0,,26988.87,20200305.0,NAA8,1930605721.0,1,
U001,0200571849,US  systems,2020-04-30,2020.0,1930789240.0,2020-04-16,20200415,20200416,2020-05-01,USD,RV,1.0,,16648.93,20200416.0,NAA8,1930789240.0,1,
U001,0200794332,COST corporation,2020-04-14,2020.0,1930717091.0,2020-03-30,20200329,20200330,2020-04-14,USD,RV,1.0,,37077.99,20200330.0,NAAX,1930717091.0,1,
U001,0100006311,QUALITY C corp,2020-05-09,2020.0,1930834503.0,2020-04-28,20200428,20200428,2020-05-13,USD,RV,1.0,,19503.28,20200428.0,NAA8,1930834503.0,1,
U001,0200769623,WAL-MAR trust,2020-04-18,2020.0,1930719623.0,2020-04-01,20200330,20200401,2020-04-16,USD,RV,1.0,,33098.76,20200401.0,NAH4,1930719623.0,1,
U001,0200769623,WAL-MAR systems,2020-04-05,2020.0,1930661409.0,2020-03-17,20200317,20200317,2020-04-01,USD,RV,1.0,,47026.21,20200317.0,NAH4,1930661409.0,1,
U001,0200803720,DEC systems,2020-03-12,2020.0,1930612084.0,2020-03-06,20200306,20200306,2020-03-11,USD,RV,1.0,,2678.26,20200301.0,NAM2,1930612084.0,1,
U001,0200418007,AM co,2020-04-17,2020.0,1930731730.0,2020-04-02,20200402,20200402,2020-04-17,USD,RV,1.0,,1577.48,20200402.0,NAA8,1930731730.0,1,
U001,0200772670,ASSOCIAT associates,2020-04-02,2020.0,1930665808.0,2020-03-19,20200318,20200319,2020-04-03,USD,RV,1.0,,17042.09,20200319.0,NAU5,1930665808.0,1,
